code_tvs,annee,nb_medecins
06123,2017,45
06123,2018,45
06123,2019,43
06130,2004,5
06130,2005,5
06130,2006,5
06130,2007,5
06130,2008,6
06130,2009,6
06130,2010,6
06130,2011,6
06130,2012,6
06130,2013,4
06130,2014,5
06130,2015,5
06130,2016,5
06130,2017,5
06130,2018,5
06130,2019,6
06149,2004,14
06149,2005,14
06149,2006,14
06149,2007,14
06149,2008,15
06149,2009,16
06149,2010,18
06149,2011,18
06149,2012,18
06149,2013,16
06149,2014,15
06149,2015,15
06149,2016,15
06149,2017,14
06149,2018,14
06149,2019,15
06152,2004,22
06152,2005,23
06152,2006,21
06152,2007,20
06152,2008,20
06152,2009,20
06152,2010,20
06152,2011,20
06152,2012,18
06152,2013,19
06152,2014,20
06152,2015,21
06152,2016,24
06152,2017,25
06152,2018,25
06152,2019,25
06155,2004,27
06155,2005,28
06155,2006,27
06155,2007,26
06155,2008,26
06155,2009,27
06155,2010,27
06155,2011,26
06155,2012,23
06155,2013,20
06155,2014,22
06155,2015,22
06155,2016,21
06155,2017,19
06155,2018,17
06155,2019,18
06157,2004,29
06157,2005,30
06157,2006,28
06157,2007,28
06157,2008,28
06157,2009,27
06157,2010,27
06157,2011,28
06157,2012,28
06157,2013,26
06157,2014,26
06157,2015,29
06157,2016,30
06157,2017,31
06157,2018,33
06157,2019,33
06159,2004,11
06159,2005,11
06159,2006,11
06159,2007,10
06159,2008,9
06159,2009,9
06159,2010,9
06159,2011,9
06159,2012,9
06159,2013,9
06159,2014,9
06159,2015,9
06159,2016,8
06159,2017,8
06159,2018,8
06159,2019,9
06161,2004,13
06161,2005,13
06161,2006,13
06161,2007,13
06161,2008,13
06161,2009,12
06161,2010,13
06161,2011,12
06161,2012,11
06161,2013,11
06161,2014,10
06161,2015,10
06161,2016,10
06161,2017,9
06161,2018,9
06161,2019,9
06163,2004,4
06163,2005,4
06163,2006,2
06163,2007,2
06163,2008,2
06163,2009,2
06163,2010,2
06163,2011,2
06163,2012,2
06163,2013,2
06163,2014,1
06163,2015,1
06163,2016,0
06163,2017,0
06163,2018,0
06163,2019,0
07010,2004,39
07010,2005,41
07010,2006,41
07010,2007,42
07010,2008,40
07010,2009,40
07010,2010,39
07010,2011,37
07010,2012,37
07010,2013,36
07010,2014,37
07010,2015,38
07010,2016,40
07010,2017,40
07010,2018,40
07010,2019,37
07019,2004,32
07019,2005,32
07019,2006,32
07019,2007,31
07019,2008,30
07019,2009,29
07019,2010,29
07019,2011,27
07019,2012,30
07019,2013,33
07019,2014,33
07019,2015,33
07019,2016,31
07019,2017,31
07019,2018,30
07019,2019,28
07042,2004,12
07042,2005,13
07042,2006,12
07042,2007,12
07042,2008,11
07042,2009,11
07042,2010,11
07042,2011,12
07042,2012,12
07042,2013,13
07042,2014,13
07042,2015,12
07042,2016,11
07042,2017,12
07042,2018,12
07042,2019,12
07064,2004,12
07064,2005,12
07064,2006,10
07064,2007,11
07064,2008,10
07064,2009,11
07064,2010,11
07064,2011,11
07064,2012,10
07064,2013,10
07064,2014,10
07064,2015,10
07064,2016,9
07064,2017,9
07064,2018,9
07064,2019,8
07102,2004,16
07102,2005,19
07102,2006,18
07102,2007,18
07102,2008,19
07102,2009,18
07102,2010,18
07102,2011,18
07102,2012,17
07102,2013,17
07102,2014,23
07102,2015,20
07102,2016,20
07102,2017,21
07102,2018,22
07102,2019,21
07110,2004,6
07110,2005,5
07110,2006,5
07110,2007,5
07110,2008,5
07110,2009,5
07110,2010,6
07110,2011,5
07110,2012,6
07110,2013,6
07110,2014,6
07110,2015,6
07110,2016,7
07110,2017,7
07110,2018,7
07110,2019,7
07129,2004,9
07129,2005,9
07129,2006,10
07129,2007,9
07129,2008,9
07129,2009,9
07129,2010,8
07129,2011,8
07129,2012,9
07129,2013,10
07129,2014,9
07129,2015,8
07129,2016,7
07129,2017,6
07129,2018,6
07129,2019,6
07132,2004,7
07132,2005,8
07132,2006,9
07132,2007,9
07132,2008,9
07132,2009,9
07132,2010,8
07132,2011,8
07132,2012,8
07132,2013,9
07132,2014,8
07132,2015,8
07132,2016,8
07132,2017,8
07132,2018,7
07132,2019,7
07186,2004,21
07186,2005,23
07186,2006,24
07186,2007,23
07186,2008,23
07186,2009,22
07186,2010,22
07186,2011,22
07186,2012,21
07186,2013,22
07186,2014,22
07186,2015,22
07186,2016,22
07186,2017,20
07186,2018,20
07186,2019,21
07201,2004,5
07201,2005,5
07201,2006,5
07201,2007,5
07201,2008,6
07201,2009,6
07201,2010,7
07201,2011,3
07201,2012,5
07201,2013,6
07201,2014,6
07201,2015,6
07201,2016,6
07201,2017,6
07201,2018,7
07201,2019,6
07204,2004,4
07204,2005,5
07204,2006,5
07204,2007,5
07204,2008,5
07204,2009,5
07204,2010,4
07204,2011,4
07204,2012,5
07204,2013,5
07204,2014,4
07204,2015,4
07204,2016,4
07204,2017,4
07204,2018,3
07204,2019,2
07281,2004,13
07281,2005,13
07281,2006,12
07281,2007,12
07281,2008,12
07281,2009,12
07281,2010,12
07281,2011,12
07281,2012,13
07281,2013,12
07281,2014,10
07281,2015,13
07281,2016,15
07281,2017,14
07281,2018,14
07281,2019,12
07319,2004,17
07319,2005,17
07319,2006,17
07319,2007,16
07319,2008,16
07319,2009,16
07319,2010,18
07319,2011,18
07319,2012,15
07319,2013,15
07319,2014,14
07319,2015,15
07319,2016,15
07319,2017,16
07319,2018,16
07319,2019,17
07324,2004,31
07324,2005,30
07324,2006,30
07324,2007,29
07324,2008,28
07324,2009,32
07324,2010,31
07324,2011,30
07324,2012,30
07324,2013,29
07324,2014,32
07324,2015,32
07324,2016,31
07324,2017,33
07324,2018,33
07324,2019,33
07330,2004,9
07330,2005,9
07330,2006,8
07330,2007,8
07330,2008,9
07330,2009,8
07330,2010,9
07330,2011,9
07330,2012,9
07330,2013,9
07330,2014,9
07330,2015,9
07330,2016,8
07330,2017,8
07330,2018,8
07330,2019,7
07331,2004,23
07331,2005,22
07331,2006,23
07331,2007,22
07331,2008,23
07331,2009,22
07331,2010,21
07331,2011,20
07331,2012,21
07331,2013,21
07331,2014,21
07331,2015,21
07331,2016,21
07331,2017,22
07331,2018,22
07331,2019,21
07334,2004,8
07334,2005,8
07334,2006,8
07334,2007,8
07334,2008,8
07334,2009,7
07334,2010,8
07334,2011,10
07334,2012,10
07334,2013,9
07334,2014,8
07334,2015,10
07334,2016,9
07334,2017,9
07334,2018,9
07334,2019,9
07338,2004,5
07338,2005,5
07338,2006,5
07338,2007,6
07338,2008,7
07338,2009,7
07338,2010,7
07338,2011,7
07338,2012,6
07338,2013,6
07338,2014,6
07338,2015,6
07338,2016,6
07338,2017,6
07338,2018,6
07338,2019,5
07349,2004,17
07349,2005,17
07349,2006,17
07349,2007,18
07349,2008,18
07349,2009,18
07349,2010,18
07349,2011,18
07349,2012,18
07349,2013,17
07349,2014,16
07349,2015,13
07349,2016,16
07349,2017,16
07349,2018,14
07349,2019,14
08090,2004,13
08090,2005,13
08090,2006,13
08090,2007,13
08090,2008,13
08090,2009,14
08090,2010,13
08090,2011,13
08090,2012,13
08090,2013,11
08090,2014,9
08090,2015,10
08090,2016,9
08090,2017,10
08090,2018,9
08090,2019,10
08105,2004,103
08105,2005,105
08105,2006,105
08105,2007,100
08105,2008,98
08105,2009,100
08105,2010,97
08105,2011,97
08105,2012,93
08105,2013,91
08105,2014,90
08105,2015,90
08105,2016,86
08105,2017,85
08105,2018,84
08105,2019,83
08185,2004,6
08185,2005,6
08185,2006,6
08185,2007,5
08185,2008,5
08185,2009,5
08185,2010,4
08185,2011,4
08185,2012,4
08185,2013,4
08185,2014,5
08185,2015,5
08185,2016,6
08185,2017,5
08185,2018,5
08185,2019,4
08190,2004,13
08190,2005,12
08190,2006,12
08190,2007,12
08190,2008,13
08190,2009,13
08190,2010,13
08190,2011,11
08190,2012,11
08190,2013,11
08190,2014,10
08190,2015,12
08190,2016,13
08190,2017,12
08190,2018,12
08190,2019,12
08302,2004,5
08302,2005,5
08302,2006,5
08302,2007,4
08302,2008,4
08302,2009,5
08302,2010,5
08302,2011,5
08302,2012,5
08302,2013,4
08302,2014,3
08302,2015,3
08302,2016,3
08302,2017,3
08302,2018,3
08302,2019,3
08328,2004,11
08328,2005,11
08328,2006,13
08328,2007,13
08328,2008,15
08328,2009,13
08328,2010,12
08328,2011,12
08328,2012,13
08328,2013,12
08328,2014,11
08328,2015,11
08328,2016,9
08328,2017,9
08328,2018,9
08328,2019,9
08362,2004,29
08362,2005,30
08362,2006,30
08362,2007,31
08362,2008,31
08362,2009,31
08362,2010,33
08362,2011,30
08362,2012,27
08362,2013,28
08362,2014,28
08362,2015,28
08362,2016,28
08362,2017,27
08362,2018,30
08362,2019,31
08363,2004,4
08363,2005,4
08363,2006,5
08363,2007,5
08363,2008,5
08363,2009,5
08363,2010,6
08363,2011,6
08363,2012,6
08363,2013,6
08363,2014,4
08363,2015,4
08363,2016,3
08363,2017,4
08363,2018,3
08363,2019,3
08367,2004,3
08367,2005,3
08367,2006,3
08367,2007,3
08367,2008,3
08367,2009,3
08367,2010,3
08367,2011,3
08367,2012,2
08367,2013,1
08367,2014,3
08367,2015,3
08367,2016,4
08367,2017,4
08367,2018,4
08367,2019,4
08409,2004,40
08409,2005,39
08409,2006,38
08409,2007,37
08409,2008,37
08409,2009,37
08409,2010,37
08409,2011,36
08409,2012,36
08409,2013,35
08409,2014,32
08409,2015,32
08409,2016,32
08409,2017,34
08409,2018,33
08409,2019,30
08490,2004,22
08490,2005,22
08490,2006,21
08490,2007,21
08490,2008,21
08490,2009,21
08490,2010,22
08490,2011,22
08490,2012,21
08490,2013,21
08490,2014,20
08490,2015,20
08490,2016,21
08490,2017,21
08490,2018,21
08490,2019,21
08491,2004,8
08491,2005,8
08491,2006,8
08491,2007,8
08491,2008,8
08491,2009,8
08491,2010,8
08491,2011,8
08491,2012,9
08491,2013,8
08491,2014,7
08491,2015,8
08491,2016,8
08491,2017,8
08491,2018,8
08491,2019,8
09032,2004,9
09032,2005,9
09032,2006,9
09032,2007,8
09032,2008,8
09032,2009,8
09032,2010,8
09032,2011,8
09032,2012,8
09032,2013,7
09032,2014,7
09032,2015,6
09032,2016,5
09032,2017,5
09032,2018,5
09032,2019,5
09122,2004,24
09122,2005,24
09122,2006,21
09122,2007,22
09122,2008,25
09122,2009,24
09122,2010,26
09122,2011,30
09122,2012,29
09122,2013,28
09122,2014,25
09122,2015,25
09122,2016,26
09122,2017,23
09122,2018,24
09122,2019,25
09160,2004,24
09160,2005,24
09160,2006,22
09160,2007,22
09160,2008,22
09160,2009,22
09160,2010,22
09160,2011,23
09160,2012,20
09160,2013,20
09160,2014,20
09160,2015,18
09160,2016,19
09160,2017,19
09160,2018,17
09160,2019,14
09167,2004,10
09167,2005,10
09167,2006,10
09167,2007,11
09167,2008,10
09167,2009,10
09167,2010,11
09167,2011,11
09167,2012,11
09167,2013,11
09167,2014,11
09167,2015,12
09167,2016,12
09167,2017,12
09167,2018,13
09167,2019,15
09185,2004,11
09185,2005,11
09185,2006,10
09185,2007,11
09185,2008,11
09185,2009,9
09185,2010,11
09185,2011,11
09185,2012,11
09185,2013,12
09185,2014,12
09185,2015,13
09185,2016,11
09185,2017,13
09185,2018,12
09185,2019,11
09194,2004,6
09194,2005,6
09194,2006,6
09194,2007,7
09194,2008,7
09194,2009,7
09194,2010,7
09194,2011,7
09194,2012,6
09194,2013,6
09194,2014,5
09194,2015,5
09194,2016,5
09194,2017,5
09194,2018,5
09194,2019,5
09225,2004,41
09225,2005,41
09225,2006,41
09225,2007,41
09225,2008,43
09225,2009,42
09225,2010,44
09225,2011,44
09225,2012,48
09225,2013,46
09225,2014,46
09225,2015,46
09225,2016,45
09225,2017,47
09225,2018,47
09225,2019,45
09261,2004,30
09261,2005,27
09261,2006,27
09261,2007,28
09261,2008,28
09261,2009,26
09261,2010,25
09261,2011,25
09261,2012,23
09261,2013,21
09261,2014,21
09261,2015,19
09261,2016,22
09261,2017,21
09261,2018,20
09261,2019,18
09282,2004,6
09282,2005,6
09282,2006,6
09282,2007,6
09282,2008,5
09282,2009,6
09282,2010,6
09282,2011,5
09282,2012,5
09282,2013,5
09282,2014,5
09282,2015,6
09282,2016,6
09282,2017,6
09282,2018,3
09282,2019,3
09306,2004,11
09306,2005,10
09306,2006,13
09306,2007,13
09306,2008,13
09306,2009,12
09306,2010,12
09306,2011,13
09306,2012,11
09306,2013,12
09306,2014,10
09306,2015,9
09306,2016,10
09306,2017,11
09306,2018,11
09306,2019,10
10003,2004,13
10003,2005,12
10003,2006,12
10003,2007,12
10003,2008,12
10003,2009,11
10003,2010,11
10003,2011,10
10003,2012,10
10003,2013,11
10003,2014,8
10003,2015,10
10003,2016,10
10003,2017,9
10003,2018,9
10003,2019,8
10006,2004,11
10006,2005,11
10006,2006,11
10006,2007,10
10006,2008,9
10006,2009,11
10006,2010,10
10006,2011,7
10006,2012,6
10006,2013,7
10006,2014,7
10006,2015,7
10006,2016,7
10006,2017,5
10006,2018,6
10006,2019,6
10033,2004,12
10033,2005,13
10033,2006,12
10033,2007,11
10033,2008,11
10033,2009,11
10033,2010,11
10033,2011,12
10033,2012,12
10033,2013,11
10033,2014,12
10033,2015,10
10033,2016,10
10033,2017,11
10033,2018,9
10033,2019,7
10034,2004,21
10034,2005,20
10034,2006,20
10034,2007,19
10034,2008,19
10034,2009,18
10034,2010,19
10034,2011,18
10034,2012,18
10034,2013,18
10034,2014,18
10034,2015,17
10034,2016,16
10034,2017,13
10034,2018,14
10034,2019,14
10064,2004,7
10064,2005,7
10064,2006,7
10064,2007,7
10064,2008,7
10064,2009,6
10064,2010,7
10064,2011,7
10064,2012,7
10064,2013,7
10064,2014,8
10064,2015,7
10064,2016,7
10064,2017,7
10064,2018,7
10064,2019,7
10081,2004,14
10081,2005,15
10081,2006,14
10081,2007,12
10081,2008,12
10081,2009,15
10081,2010,18
10081,2011,20
10081,2012,21
10081,2013,21
10081,2014,23
10081,2015,23
10081,2016,22
10081,2017,20
10081,2018,20
10081,2019,22
10268,2004,10
10268,2005,10
10268,2006,10
10268,2007,10
10268,2008,10
10268,2009,10
10268,2010,10
10268,2011,10
10268,2012,10
10268,2013,10
10268,2014,10
10268,2015,10
10268,2016,10
10268,2017,10
10268,2018,8
10268,2019,7
10323,2004,24
10323,2005,35
10323,2006,24
10323,2007,24
10323,2008,23
10323,2009,23
10323,2010,23
10323,2011,21
10323,2012,20
10323,2013,20
10323,2014,21
10323,2015,21
10323,2016,20
10323,2017,20
10323,2018,20
10323,2019,20
10333,2004,13
10333,2005,14
10333,2006,14
10333,2007,14
10333,2008,15
10333,2009,15
10333,2010,15
10333,2011,16
10333,2012,18
10333,2013,16
10333,2014,17
10333,2015,18
10333,2016,18
10333,2017,16
10333,2018,20
10333,2019,19
10343,2004,20
10343,2005,20
10343,2006,20
10343,2007,20
10343,2008,20
10343,2009,18
10343,2010,19
10343,2011,19
10343,2012,19
10343,2013,20
10343,2014,17
10343,2015,19
10343,2016,18
10343,2017,18
10343,2018,16
10343,2019,17
10362,2004,16
10362,2005,15
10362,2006,15
10362,2007,14
10362,2008,14
10362,2009,14
10362,2010,14
10362,2011,15
10362,2012,14
10362,2013,12
10362,2014,12
10362,2015,12
10362,2016,12
10362,2017,13
10362,2018,12
10362,2019,12
10387,2004,82
10387,2005,83
10387,2006,79
10387,2007,78
10387,2008,79
10387,2009,77
10387,2010,77
10387,2011,76
10387,2012,77
10387,2013,76
10387,2014,76
10387,2015,75
10387,2016,74
10387,2017,71
10387,2018,71
10387,2019,64
11049,2004,20
11049,2005,21
11049,2006,21
11049,2007,21
11049,2008,22
11049,2009,23
11049,2010,22
11049,2011,21
11049,2012,23
11049,2013,23
11049,2014,20
11049,2015,22
11049,2016,22
11049,2017,21
11049,2018,19
11049,2019,18
11069,2004,89
11069,2005,88
11069,2006,88
11069,2007,86
11069,2008,86
11069,2009,83
11069,2010,81
11069,2011,82
11069,2012,83
11069,2013,83
11069,2014,82
11069,2015,81
11069,2016,76
11069,2017,74
11069,2018,73
11069,2019,71
11076,2004,22
11076,2005,22
11076,2006,23
11076,2007,23
11076,2008,22
11076,2009,21
11076,2010,22
11076,2011,20
11076,2012,20
11076,2013,19
11076,2014,19
11076,2015,18
11076,2016,17
11076,2017,16
11076,2018,16
11076,2019,15
11106,2004,15
11106,2005,16
11106,2006,16
11106,2007,16
11106,2008,16
11106,2009,15
11106,2010,15
11106,2011,15
11106,2012,15
11106,2013,15
11106,2014,15
11106,2015,14
11106,2016,17
11106,2017,17
11106,2018,13
11106,2019,17
11129,2004,12
11129,2005,12
11129,2006,11
11129,2007,11
11129,2008,10
11129,2009,10
11129,2010,10
11129,2011,10
11129,2012,10
11129,2013,10
11129,2014,10
11129,2015,9
11129,2016,9
11129,2017,9
11129,2018,11
11129,2019,9
11202,2004,7
11202,2005,8
11202,2006,9
11202,2007,10
11202,2008,8
11202,2009,8
11202,2010,8
11202,2011,7
11202,2012,7
11202,2013,7
11202,2014,8
11202,2015,6
11202,2016,5
11202,2017,5
11202,2018,5
11202,2019,5
11203,2004,38
11203,2005,39
11203,2006,38
11203,2007,39
11203,2008,39
11203,2009,39
11203,2010,38
11203,2011,37
11203,2012,37
11203,2013,36
11203,2014,36
11203,2015,33
11203,2016,33
11203,2017,37
11203,2018,32
11203,2019,34
11206,2004,26
11206,2005,27
11206,2006,25
11206,2007,25
11206,2008,25
11206,2009,25
11206,2010,25
11206,2011,24
11206,2012,24
11206,2013,23
11206,2014,22
11206,2015,22
11206,2016,20
11206,2017,18
11206,2018,20
11206,2019,18
11262,2004,97
11262,2005,100
11262,2006,102
11262,2007,102
11262,2008,100
11262,2009,95
11262,2010,96
11262,2011,95
11262,2012,95
11262,2013,93
11262,2014,91
11262,2015,91
11262,2016,88
11262,2017,90
11262,2018,97
11262,2019,92
11266,2004,5
11266,2005,5
11266,2006,5
11266,2007,5
11266,2008,5
11266,2009,5
11266,2010,4
11266,2011,6
11266,2012,4
11266,2013,3
11266,2014,3
11266,2015,2
11266,2016,3
11266,2017,3
11266,2018,4
11266,2019,2
11304,2004,11
11304,2005,11
11304,2006,10
11304,2007,10
11304,2008,10
11304,2009,11
11304,2010,11
11304,2011,11
11304,2012,11
11304,2013,8
11304,2014,8
11304,2015,8
11304,2016,8
11304,2017,9
11304,2018,7
11304,2019,8
11315,2004,18
11315,2005,18
11315,2006,18
11315,2007,17
11315,2008,17
11315,2009,17
11315,2010,17
11315,2011,17
11315,2012,15
11315,2013,14
11315,2014,14
11315,2015,13
11315,2016,14
11315,2017,13
11315,2018,13
11315,2019,12
11379,2004,14
11379,2005,16
11379,2006,15
11379,2007,15
11379,2008,16
11379,2009,15
11379,2010,16
11379,2011,17
11379,2012,16
11379,2013,16
11379,2014,14
11379,2015,15
11379,2016,16
11379,2017,18
11379,2018,19
11379,2019,18
11397,2004,14
11397,2005,14
11397,2006,15
11397,2007,15
11397,2008,15
11397,2009,14
11397,2010,13
11397,2011,15
11397,2012,14
11397,2013,14
11397,2014,14
11397,2015,15
11397,2016,14
11397,2017,14
11397,2018,14
11397,2019,15
12033,2004,3
12033,2005,3
12033,2006,3
12033,2007,3
12033,2008,3
12033,2009,3
12033,2010,3
12033,2011,3
12033,2012,3
12033,2013,3
12033,2014,3
12033,2015,3
12033,2016,4
12033,2017,2
12033,2018,2
12033,2019,2
12056,2004,4
12056,2005,4
12056,2006,3
12056,2007,4
12056,2008,4
12056,2009,4
12056,2010,4
12056,2011,4
12056,2012,4
12056,2013,4
12056,2014,4
12056,2015,5
12056,2016,4
12056,2017,5
12056,2018,5
12056,2019,5
12089,2004,20
12089,2005,18
12089,2006,19
12089,2007,20
12089,2008,19
12089,2009,19
12089,2010,17
12089,2011,18
12089,2012,18
12089,2013,18
12089,2014,20
12089,2015,18
12089,2016,17
12089,2017,17
12089,2018,16
12089,2019,14
12094,2004,3
12094,2005,3
12094,2006,3
12094,2007,3
12094,2008,3
12094,2009,3
12094,2010,3
12094,2011,3
12094,2012,3
12094,2013,3
12094,2014,2
12094,2015,2
12094,2016,2
12094,2017,2
12094,2018,2
12094,2019,2
12096,2004,12
12096,2005,12
12096,2006,11
12096,2007,11
12096,2008,10
12096,2009,11
12096,2010,11
12096,2011,11
12096,2012,12
12096,2013,11
12096,2014,11
12096,2015,11
12096,2016,11
12096,2017,12
12096,2018,13
12096,2019,13
12119,2004,4
12119,2005,3
12119,2006,4
12119,2007,2
12119,2008,2
12119,2009,4
12119,2010,4
12119,2011,4
12119,2012,4
12119,2013,4
12119,2014,4
12119,2015,5
12119,2016,5
12119,2017,5
12119,2018,5
12119,2019,5
12120,2004,6
12120,2005,4
12120,2006,6
12120,2007,6
12120,2008,6
12120,2009,6
12120,2010,5
12120,2011,5
12120,2012,5
12120,2013,7
12120,2014,6
12120,2015,6
12120,2016,6
12120,2017,6
12120,2018,6
12120,2019,6
12133,2004,8
12133,2005,3
12133,2006,8
12133,2007,8
12133,2008,8
12133,2009,8
12133,2010,8
12133,2011,8
12133,2012,8
12133,2013,9
12133,2014,9
12133,2015,9
12133,2016,9
12133,2017,10
12133,2018,10
12133,2019,10
12138,2004,10
12138,2005,9
12138,2006,10
12138,2007,10
12138,2008,10
12138,2009,10
12138,2010,10
12138,2011,8
12138,2012,7
12138,2013,8
12138,2014,7
12138,2015,7
12138,2016,6
12138,2017,7
12138,2018,8
12138,2019,9
12145,2004,36
12145,2005,35
12145,2006,36
12145,2007,36
12145,2008,36
12145,2009,36
12145,2010,34
12145,2011,34
12145,2012,35
12145,2013,35
12145,2014,34
12145,2015,36
12145,2016,36
12145,2017,34
12145,2018,33
12145,2019,33
12148,2004,6
12148,2005,5
12148,2006,6
12148,2007,5
12148,2008,4
12148,2009,4
12148,2010,5
12148,2011,5
12148,2012,5
12148,2013,5
12148,2014,5
12148,2015,6
12148,2016,6
12148,2017,6
12148,2018,6
12148,2019,5
12164,2004,6
12164,2005,6
12164,2006,5
12164,2007,5
12164,2008,5
12164,2009,5
12164,2010,5
12164,2011,5
12164,2012,5
12164,2013,5
12164,2014,4
12164,2015,4
12164,2016,5
12164,2017,5
12164,2018,3
12164,2019,3
12169,2004,6
12169,2005,5
12169,2006,5
12169,2007,5
12169,2008,5
12169,2009,6
12169,2010,6
12169,2011,6
12169,2012,6
12169,2013,6
12169,2014,6
12169,2015,5
12169,2016,6
12169,2017,6
12169,2018,6
12169,2019,6
12176,2004,8
12176,2005,8
12176,2006,8
12176,2007,8
12176,2008,8
12176,2009,9
12176,2010,9
12176,2011,9
12176,2012,7
12176,2013,6
12176,2014,6
12176,2015,8
12176,2016,8
12176,2017,8
12176,2018,8
12176,2019,9
12185,2004,4
12185,2005,4
12185,2006,4
12185,2007,4
12185,2008,4
12185,2009,4
12185,2010,4
12185,2011,5
12185,2012,5
12185,2013,5
12185,2014,5
12185,2015,5
12185,2016,5
12185,2017,6
12185,2018,5
12185,2019,6
12197,2004,14
12197,2005,13
12197,2006,13
12197,2007,13
12197,2008,14
12197,2009,13
12197,2010,12
12197,2011,11
12197,2012,11
12197,2013,11
12197,2014,10
12197,2015,10
12197,2016,9
12197,2017,9
12197,2018,10
12197,2019,11
12198,2004,6
12198,2005,6
12198,2006,5
12198,2007,5
12198,2008,5
12198,2009,5
12198,2010,5
12198,2011,5
12198,2012,5
12198,2013,5
12198,2014,5
12198,2015,5
12198,2016,6
12198,2017,6
12198,2018,6
12198,2019,5
12199,2004,6
12199,2005,6
12199,2006,5
12199,2007,5
12199,2008,5
12199,2009,6
12199,2010,6
12199,2011,6
12199,2012,6
12199,2013,6
12199,2014,5
12199,2015,6
12199,2016,7
12199,2017,5
12199,2018,3
12199,2019,3
12202,2004,40
12202,2005,39
12202,2006,41
12202,2007,42
12202,2008,43
12202,2009,42
12202,2010,41
12202,2011,42
12202,2012,39
12202,2013,37
12202,2014,36
12202,2015,35
12202,2016,34
12202,2017,37
12202,2018,37
12202,2019,33
12208,2004,21
12208,2005,21
12208,2006,21
12208,2007,21
12208,2008,21
12208,2009,19
12208,2010,19
12208,2011,19
12208,2012,19
12208,2013,19
12208,2014,20
12208,2015,20
12208,2016,18
12208,2017,20
12208,2018,20
12208,2019,20
12224,2004,5
12224,2005,2
12224,2006,4
12224,2007,4
12224,2008,5
12224,2009,4
12224,2010,4
12224,2011,3
12224,2012,3
12224,2013,5
12224,2014,4
12224,2015,4
12224,2016,4
12224,2017,5
12224,2018,4
12224,2019,5
12270,2004,5
12270,2005,3
12270,2006,3
12270,2007,3
12270,2008,3
12270,2009,4
12270,2010,4
12270,2011,4
12270,2012,4
12270,2013,4
12270,2014,4
12270,2015,4
12270,2016,4
12270,2017,4
12270,2018,4
